1,2,2,2490.5,12395220,4980,23.9901,1150.903,31263,23.9901,1150.903,31263,0,1,1,0.97542,0.99749,0.67814,0.31831,1.54E-16,0.89134,0.0098373,0.0011525,0.00024507,1.289,0.044726,0.00028168,0.0063206,0.0013656,0.000016875,1.4414,0.10817,0.0017594,0.000010221,0.018543,0.0041045,0.00012491,7.75E-08,1.3362,0.18914,0.0058062,0.00008185,5.24E-07,0.039206,0.0089806,0.00049372,8.70E-07,1.26E-07,1.0186,0.26482,0.013527,0.00034491,5.13E-06,6.44E-08,0.06671,0.016006,0.001392,5.18E-06,1.35E-06,1.88E-08,0.5771,0.30817,0.024775,0.001019,0.000026303,7.55E-07,6.63E-09,0.0087799,9.6106,0.57891,11.4122,0.32004,25.3432,465.6293,4.6167,7.2583,3.6208,2.8052,-0.085957,0.6919,0.28497,0.27907,1.3971,1.1189,0.23681
1,1,-1,5344,0,1,0,0,0,0,0,0,0,1,1,0.9881,0.99274,0.68438,0.31831,1.02E-16,0.88154,0.012304,0.0013752,0.00052329,1.2445,0.055283,0.00051803,0.0075181,0.0027798,0.000060193,1.3342,0.13118,0.0032084,0.000028906,0.021962,0.0077807,0.00043048,4.01E-06,1.1492,0.223,0.010463,0.00023118,1.07E-06,0.046194,0.015421,0.0016271,0.000035699,2.31E-07,0.75677,0.29965,0.023992,0.00097287,0.000010368,7.04E-08,0.078145,0.024101,0.0043392,0.00016707,2.48E-06,1.90E-08,0.27044,0.32762,0.04303,0.0028711,0.000052456,8.30E-07,1.25E-08,0.0079928,11.0597,0.53486,11.8902,0.30563,23.9553,409.849,4.6332,7.381,4.1801,2.8997,-0.072585,0.65235,0.27271,0.26511,1.2607,1.0804,0.12444
1,1,1,5557,0,1,0,0,0,0,0,0,0,1,1,0.9935,0.97474,0.57268,0.31831,1.35E-16,0.88445,0.0076157,0.00051877,0.0010655,1.2574,0.034322,0.00032867,0.0027743,0.0057597,0.000041713,1.364,0.081851,0.0020672,0.000014132,0.0078397,0.016531,0.00029556,2.04E-06,1.1982,0.1402,0.0068943,0.00011469,4.85E-07,0.01573,0.033864,0.0011025,0.000017987,7.00E-08,0.81974,0.19055,0.016313,0.00049214,4.77E-06,5.04E-08,0.02492,0.055088,0.0028869,0.000082871,7.88E-07,1.86E-08,0.3357,0.2122,0.030578,0.0014896,0.000024615,5.91E-07,1.89E-10,0.0033933,21.9861,0.68454,34.8597,0.22955,42.2675,1474.835,5.425,8.6285,8.1666,3.3583,-0.11615,0.80903,0.26532,0.26691,1.3243,1.0246,0.14538
1,1,1,5386,0,1,0,0,0,0,0,0,0,1,1,0.99206,1.0158,0.56438,0.31831,2.31E-16,0.88526,0.0076494,0.00043947,0.0014747,1.2612,0.034627,0.0002217,0.0023586,0.0080498,0.000046346,1.3736,0.083152,0.0014224,0.000022551,0.006717,0.023444,0.00033165,2.32E-06,1.2161,0.14384,0.0048768,0.00018306,7.96E-07,0.0137,0.049031,0.0012537,0.00002118,1.70E-07,0.84766,0.19818,0.011971,0.00078513,7.90E-06,8.15E-08,0.022466,0.082107,0.00334,0.00010192,1.80E-06,1.88E-08,0.37402,0.22498,0.023535,0.0023718,0.000041181,9.63E-07,6.96E-09,0.0057609,14.7301,0.5568,16.6215,0.26791,32.0853,791.7362,4.8828,7.823,5.4592,3.085,-0.07721,0.68229,0.26735,0.26474,1.3098,1.0611,0.15894
1,1,1,5115,0,1,0,0,0,0,0,0,0,1,1,0.99727,1.0813,0.79336,0.31831,4.37E-17,0.88369,0.016927,0.0014566,0.0015445,1.2559,0.075996,0.00093628,0.0076129,0.0082759,0.00015478,1.3677,0.18023,0.0057814,0.000049549,0.020763,0.023482,0.0010938,0.000011653,1.223,0.30659,0.018783,0.00038861,1.87E-06,0.039514,0.047482,0.0040683,0.00010178,7.48E-07,0.89051,0.41353,0.042885,0.0015931,0.000017534,2.80E-08,0.057788,0.076281,0.010623,0.00046434,7.78E-06,3.12E-08,0.47779,0.45725,0.076587,0.0045424,0.000084747,3.69E-07,1.66E-08,0.00091816,63.4344,0.82594,182.2891,0.1447,81.0529,6200.672,6.656,10.4624,23.1152,4.0888,-0.18118,0.93571,0.2508,0.24393,1.4668,1.07,0.14774
1,1,1,6585,0,1,0,0,0,0,0,0,0,1,1,0.98331,1.0376,0.7694,0.31831,2.54E-16,0.86429,0.02055,0.0016262,0.0018314,1.1711,0.089886,0.00090999,0.0083766,0.0095604,0.00013563,1.1751,0.20452,0.0053341,0.0000418,0.022368,0.026105,0.0009029,5.82E-06,0.91504,0.32749,0.016052,0.00030589,2.92E-06,0.041349,0.050063,0.0030866,0.000045609,6.80E-07,0.5096,0.40493,0.032806,0.0011389,0.00002663,2.88E-07,0.058108,0.074896,0.0071665,0.00018252,6.98E-06,8.38E-08,0.10628,0.39303,0.049672,0.0028397,0.00012531,3.16E-06,3.27E-08,0.00070749,81.9152,0.81949,226.9618,0.12927,92.1213,8095.387,6.8604,10.8313,30.5373,4.2632,-0.17749,0.93733,0.26596,0.27778,1.3695,1.0961,0.15116
1,1,1,6080,0,1,0,0,0,0,0,0,0,1,1,0.99721,1.0379,0.67678,0.31831,3.70E-17,0.87687,0.011169,0.0036139,0.0026447,1.225,0.049196,0.00042738,0.018925,0.013929,0.00017917,1.2935,0.11315,0.0025052,0.00003726,0.051853,0.038517,0.0012263,0.000011758,1.094,0.18389,0.0075304,0.00028169,3.17E-06,0.099679,0.075123,0.0043629,0.000099035,9.24E-07,0.71005,0.23188,0.015327,0.0010993,0.000029157,2.63E-07,0.14892,0.11487,0.010728,0.000431,9.29E-06,8.11E-08,0.26588,0.23105,0.022934,0.0029367,0.00013842,2.85E-06,2.49E-08,0.00063872,78.9348,0.85885,279.6854,0.12864,84.5075,7049.707,6.9841,10.9282,28.7636,4.2368,-0.19825,0.95367,0.25862,0.24183,1.3092,1.0406,0.24142
1,1,-2,4294,0,1,0,0,0,0,0,0,0,1,1,0.99782,1.1534,0.87465,0.31831,1.45E-16,0.88551,0.020881,0.0026213,0.0019807,1.2655,0.09368,0.0015876,0.013609,0.010416,0.00028903,1.3958,0.22208,0.0097973,0.00013395,0.036791,0.02877,0.0020222,0.000031364,1.2844,0.37811,0.031828,0.0010509,0.000012313,0.069301,0.056158,0.007425,0.00027233,0.000002971,1.0001,0.51211,0.072761,0.0043134,0.0001173,0.000001153,0.10036,0.086391,0.01909,0.0012341,0.000030668,2.64E-07,0.64396,0.57276,0.13046,0.012332,0.00058157,0.000012921,1.04E-07,0.0038889,21.5881,0.60309,27.1897,0.23596,29.3936,671.4037,5.2227,8.3965,8.1961,3.3461,-0.089993,0.73783,0.27966,0.28512,1.4701,1.0969,0.16361
1,2,2,3140,19046792,115.2963,24.4811,1167.697,152.8921,24.4811,1167.697,152.8921,0,1,1,0.93784,1.0307,0.67597,0.31831,1.72E-16,0.86687,0.016039,0.0031795,0.0013794,1.1803,0.070956,0.00053029,0.01654,0.0071722,0.00011425,1.1881,0.16441,0.0032373,0.000027825,0.044879,0.019468,0.00078223,0.000009932,0.9155,0.27043,0.010394,0.00021219,3.38E-06,0.085132,0.037033,0.0027864,0.00008424,1.75E-06,0.46935,0.34786,0.02356,0.00083909,0.000031609,4.18E-07,0.125,0.054836,0.0068711,0.00037036,0.000018323,1.58E-07,0.0039435,0.35915,0.042341,0.0022879,0.00015334,4.69E-06,6.60E-08,0.0034245,19.8682,0.70463,33.6354,0.23901,35.779,1035.241,5.4382,8.5782,7.376,3.2883,-0.12077,0.81679,0.27152,0.25983,1.3877,1.0163,0.092592
1,1,1,5199,0,1,0,0,0,0,0,0,0,1,1,0.96004,1.0378,0.73573,0.31831,8.74E-17,0.88195,0.015305,0.0013707,0.0023699,1.2475,0.069032,0.00044646,0.0072525,0.012823,0.0001571,1.3456,0.16496,0.0027244,0.000031115,0.020172,0.036899,0.0011079,7.23E-06,1.18,0.28386,0.0086998,0.00024709,1.56E-06,0.039575,0.076047,0.0041063,0.000062161,6.10E-07,0.82177,0.3897,0.019386,0.0010309,0.00001473,8.80E-08,0.060738,0.12526,0.010663,0.00027753,6.40E-06,3.87E-08,0.38389,0.44347,0.033478,0.0030121,0.000072382,9.92E-07,5.30E-09,0.0046898,15.191,0.66799,22.8821,0.26615,32.1687,806.4546,5.1481,8.1072,5.6415,3.1075,-0.10982,0.78081,0.27055,0.24982,1.3116,1.0408,0.18613
1,1,1,7220,0,1,0,0,0,0,0,0,0,1,1,0.96041,1.0321,0.52362,0.31831,3.05E-16,0.8607,0.0095045,0.0020797,0.0031478,1.1531,0.041677,0.00082834,0.010662,0.016567,0.00009289,1.1257,0.095208,0.005078,0.000015247,0.028264,0.045751,0.00066939,0.000021921,0.81475,0.15333,0.016359,0.00010926,6.45E-06,0.051697,0.088989,0.0025679,0.00018921,1.76E-06,0.34449,0.19127,0.037044,0.00039411,0.000061224,4.63E-07,0.071528,0.1353,0.0070241,0.00085091,0.000018136,2.28E-07,0.12237,0.18867,0.065803,0.00093786,0.00030243,5.06E-06,6.63E-08,0.0054701,14.4689,0.61883,18.9805,0.27284,32.1386,799.214,4.9768,7.9149,5.3861,3.0792,-0.095363,0.73972,0.27737,0.26768,1.2918,1.0569,0.072271
1,2,2,2606,13572050,5211,17.1401,587.3401,10388.62,17.1401,587.3401,10388.62,0,1,1,0.97952,0.99549,0.65996,0.31831,1.65E-16,0.88764,0.010343,0.00017704,0.00069221,1.2721,0.046872,0.00027224,0.0010138,0.0038105,0.000030476,1.4002,0.11277,0.0016897,0.000010719,0.0031678,0.01124,0.00021806,2.62E-06,1.2632,0.19567,0.0055262,0.000085264,6.79E-07,0.0072865,0.023937,0.00082413,0.000023755,0.000000251,0.91404,0.27092,0.012718,0.00035603,6.64E-06,6.57E-08,0.013782,0.04111,0.0021949,0.00011353,2.72E-06,2.30E-08,0.45068,0.31009,0.02292,0.0010391,0.000034023,7.69E-07,5.81E-09,0.0068086,11.4538,0.60936,14.6625,0.29893,26.2033,505.1728,4.803,7.575,4.291,2.9215,-0.094998,0.72803,0.27112,0.26328,1.4114,1.0235,0.19032
1,1,1,5784,0,1,0,0,0,0,0,0,0,1,1,0.94616,1.1042,0.8516,0.31831,4.69E-16,0.85711,0.030486,0.0025062,0.0026352,1.1415,0.13314,0.0022601,0.012998,0.013678,0.00038465,1.1139,0.30254,0.013413,0.00017128,0.035198,0.037084,0.0026146,0.00004072,0.8318,0.48475,0.041204,0.0012845,0.000013287,0.066886,0.070619,0.0092349,0.00033857,4.02E-06,0.43339,0.60339,0.087173,0.004965,0.00012015,1.09E-06,0.099176,0.10523,0.022579,0.0014503,0.000039419,4.20E-07,0.072493,0.59941,0.14036,0.013126,0.00055746,0.000011509,1.01E-07,0.0062362,13.1677,0.59915,16.4266,0.284,25.2422,467.3609,4.8751,7.7384,4.9207,3.017,-0.087494,0.71183,0.2639,0.25187,1.1817,1.0286,0.11969
1,2,2,3114,19381538,6227,22.2728,991.8439,12716.86,22.2728,991.8439,12716.86,0,1,1,0.92947,1.1139,0.80983,0.31831,3.23E-16,0.8595,0.025847,0.0049156,0.0042317,1.152,0.11243,0.0016297,0.025054,0.021687,0.00058057,1.1381,0.25385,0.0095837,0.00011603,0.065981,0.057666,0.0039073,0.000058424,0.87078,0.40291,0.029056,0.00086294,0.0000108,0.12011,0.10674,0.013612,0.00048343,0.000005408,0.48151,0.49461,0.060362,0.0033031,0.000097144,0.000001103,0.16667,0.15269,0.032661,0.0020591,0.000053122,4.68E-07,0.11831,0.48071,0.094712,0.0086433,0.00044869,0.000011572,1.05E-07,0.0073094,10.7788,0.60196,13.5415,0.30625,24.8532,447.4924,4.7509,7.4777,4.04,2.8813,-0.091063,0.71402,0.2792,0.25278,1.2184,1.0012,0.14806
1,1,1,4921,0,1,0,0,0,0,0,0,0,1,1,0.99422,1.023,0.73425,0.31831,2.78E-16,0.88834,0.012843,0.00087493,0.00043891,1.2757,0.058022,0.00065037,0.0047472,0.0023388,0.000038133,1.411,0.13893,0.0040654,0.000028759,0.013711,0.0065782,0.00026525,3.77E-06,1.2868,0.23943,0.013437,0.00022747,1.30E-06,0.028375,0.013135,0.00096298,0.000033098,2.87E-07,0.9565,0.32843,0.031396,0.0009424,0.000012439,4.50E-08,0.046926,0.020763,0.0024241,0.00015195,3.01E-06,1.71E-08,0.51605,0.37098,0.057818,0.002721,0.000062048,5.02E-07,1.74E-09,0.0070647,11.9488,0.56893,13.8608,0.29794,28.0288,585.1505,4.7554,7.5476,4.5073,2.9544,-0.082308,0.69013,0.26686,0.27429,1.3352,1.0459,0.16478
1,1,0,8529,0,1,0,0,0,0,0,0,0,1,1,0.92831,1.0146,0.63678,0.31831,3.09E-16,0.83834,0.019933,0.0050728,0.005276,1.0607,0.084645,0.00036605,0.025184,0.02658,0.0002828,0.93482,0.18375,0.0021667,0.000090503,0.06363,0.068849,0.0017733,0.000024103,0.55449,0.27463,0.0068729,0.00066751,6.27E-06,0.10867,0.12265,0.0055623,0.0001995,2.79E-06,0.10433,0.30725,0.0161,0.0025291,0.000057397,6.95E-07,0.13616,0.16579,0.011421,0.00085581,0.000027039,5.65E-07,0.23166,0.25546,0.031721,0.0065377,0.00027626,7.17E-06,2.08E-07,0.0042635,15.0943,0.71025,26.0504,0.267,35.1377,981.4875,5.265,8.2326,5.6125,3.1036,-0.12382,0.81392,0.26878,0.2661,1.3259,1.1098,0.12027
1,2,0,3108,19306898,6215,21.6647,938.4124,12279.6,21.6647,938.4124,12279.6,0,1,1,0.98401,1.0018,0.58989,0.31831,6.98E-17,0.87687,0.0085145,0.00034501,0.00046661,1.2237,0.037843,0.00026333,0.0018356,0.0024603,0.000012598,1.2851,0.088238,0.0016158,2.66E-06,0.005153,0.0067958,0.000087869,4.45E-06,1.067,0.14609,0.0052029,0.000019084,7.01E-07,0.010263,0.013153,0.00032499,0.000040377,3.11E-07,0.64901,0.18866,0.011737,0.000072158,6.93E-06,2.05E-08,0.016139,0.019647,0.00086344,0.00019331,3.37E-06,1.74E-08,0.15798,0.19361,0.020632,0.00020771,0.000036061,2.28E-07,4.86E-09,0.0051326,14.395,0.65304,20.7494,0.27333,31.8794,788.8265,5.0425,7.9712,5.3824,3.0746,-0.10857,0.77414,0.27135,0.27843,1.3954,1.0272,0.12296
1,1,1,5397,0,1,0,0,0,0,0,0,0,1,1,0.98214,1.0498,0.72135,0.31831,2.40E-16,0.88431,0.012884,0.0012454,0.0016194,1.2579,0.057815,0.00054804,0.0066502,0.0086589,0.00013575,1.3693,0.13695,0.0033957,0.000023301,0.018751,0.024464,0.00095473,8.24E-06,1.2178,0.23235,0.011088,0.00018302,1.93E-06,0.03749,0.049067,0.003526,0.000071086,6.46E-07,0.86727,0.31162,0.025504,0.00075204,0.000018541,1.98E-07,0.059033,0.077644,0.0091143,0.00031917,6.71E-06,6.11E-08,0.4238,0.34029,0.046038,0.002152,0.000093122,2.25E-06,2.12E-08,0.0052591,13.9745,0.66213,20.6835,0.27883,33.1346,858.4354,5.0335,7.9322,5.2554,3.0576,-0.11447,0.78621,0.27038,0.28905,1.523,1.016,0.14475
1,2,2,3019.5,18198544,2012,19.5401,762.7535,3479.04,19.5401,762.7535,3479.04,0,1,1,0.97154,1.038,0.70106,0.31831,2.06E-16,0.87759,0.014065,0.0016814,0.0010222,1.2285,0.062154,0.0010789,0.0087658,0.005273,0.00010692,1.3024,0.14372,0.0065882,0.000096068,0.023888,0.014122,0.00072151,0.000013601,1.1107,0.23554,0.021087,0.0007485,8.83E-06,0.0457,0.026264,0.0025152,0.00011579,1.43E-06,0.7351,0.30093,0.047252,0.0030447,0.000083569,8.28E-07,0.068223,0.037378,0.0060067,0.00051139,0.000014575,1.50E-07,0.29665,0.30636,0.082514,0.0086079,0.00041099,9.23E-06,7.73E-08,0.0063189,11.3393,0.65045,16.2204,0.30215,27.0911,546.4843,4.8888,7.6418,4.2728,2.9164,-0.10761,0.76197,0.28244,0.26383,1.2842,1.066,0.182
1,1,-1,4414,0,1,0,0,0,0,0,0,0,1,1,0.96478,1.0292,0.60221,0.31831,3.41E-17,0.89819,0.0068835,0.00078291,0.0020446,1.3202,0.031581,0.00035457,0.0043784,0.011321,0.00010591,1.5173,0.077491,0.002282,0.000028469,0.013219,0.03367,0.0007727,6.03E-06,1.47,0.13839,0.0078595,0.00023356,2.02E-06,0.029068,0.072483,0.002998,0.000054821,4.19E-07,1.2083,0.19975,0.019413,0.0010156,0.000020215,1.35E-07,0.05207,0.12616,0.0082619,0.00026314,4.54E-06,3.38E-08,0.80233,0.24302,0.038488,0.003122,0.0001063,1.59E-06,8.82E-09,0.0055913,12.2812,0.68342,19.3976,0.29132,28.4574,614.5253,5.0221,7.8311,4.6054,2.9662,-0.12061,0.79616,0.28234,0.24525,1.3656,1.0393,0.22354
1,2,2,3004,18012002,2001.667,23.5368,1106.858,4008.562,23.5368,1106.858,4008.562,0,1,1,0.97365,0.99936,0.45772,0.31831,2.15E-16,0.87996,0.0043608,0.00086776,0.001412,1.2371,0.019462,0.000069239,0.0046994,0.0075913,0.000042777,1.3153,0.045674,0.00043373,5.89E-06,0.013528,0.021611,0.00030449,0.000002581,1.114,0.076315,0.0014384,0.000046484,1.02E-06,0.027844,0.043764,0.0011436,0.000023147,8.71E-08,0.70399,0.099809,0.0033785,0.00019204,0.000010076,1.02E-07,0.045631,0.070048,0.0030245,0.00010923,9.48E-07,7.82E-09,0.20457,0.10427,0.0062734,0.00055236,0.00005257,1.19E-06,3.12E-09,0.011302,8.2943,0.47605,7.9154,0.34053,19.5621,256.1756,4.3041,6.8519,3.1494,2.7128,-0.061199,0.59249,0.28095,0.27449,1.4453,1.1108,0.15908
1,2,2,2765,15279392,5529,18.2348,664.7925,11770,18.2348,664.7925,11770,0,1,1,0.97848,1.0132,0.73257,0.31831,1.61E-16,0.87756,0.01474,0.0011169,0.0013524,1.2274,0.065845,0.0004635,0.0059807,0.0072239,0.000080428,1.2962,0.15481,0.0028072,0.000019494,0.016927,0.020385,0.00055178,4.57E-06,1.0915,0.25965,0.0088583,0.00015114,1.39E-06,0.034013,0.040842,0.0019651,0.000038635,3.30E-07,0.69275,0.34213,0.01937,0.00061008,0.000013279,1.22E-07,0.053888,0.06462,0.0048182,0.00016922,3.33E-06,3.19E-08,0.22322,0.36295,0.032406,0.0017046,0.000065973,1.38E-06,1.84E-08,0.011778,8.8197,0.40143,7.3681,0.33073,21.4659,317.9116,4.2247,6.8196,3.3101,2.7504,-0.043443,0.51079,0.2756,0.27332,1.4687,1.0512,0.15879
1,1,0,5594,0,1,0,0,0,0,0,0,0,1,1,0.97864,0.97949,0.39624,0.31831,2.74E-16,0.8894,0.0029667,0.0005236,0.00075648,1.28,0.013351,0.00012362,0.0028152,0.0041116,0.000040273,1.4194,0.031755,0.000795,0.00001561,0.0080158,0.011899,0.00029184,1.13E-06,1.297,0.054141,0.0027358,0.0001283,5.43E-07,0.016243,0.024669,0.0011223,0.000010302,3.07E-07,0.96277,0.072996,0.0067528,0.00055927,5.41E-06,2.26E-08,0.026061,0.040827,0.0030592,0.00004965,3.36E-06,1.05E-08,0.51175,0.080064,0.013385,0.0017249,0.000028389,2.71E-07,6.73E-10,0.0047767,12.3347,0.76353,26.0801,0.29413,30.4922,729.6426,5.2404,8.0481,4.6878,2.9751,-0.15453,0.86034,0.2729,0.28006,1.269,1.0556,0.15767
